listing_id,unit_id,project_id,project_name,university,distance_to_campus_m,facility_count,agent_id,floor,size_sqm,room_type,view,furnished,week_listed,date_listed,season_listed,asking_rent,first_asking_rent,weeks_on_market,n_viewings,leased,week_leased,tenant_segment,lease_months
LS026812-B,U060431,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,3,35.2,1BR,standard,True,163,2026-02-17,peak,11060.0,11950.0,11,4,True,174,year1,12
LS020084,U010092,1,Kave Town Space,ม.กรุงเทพ,200,30,AG04,6,22.6,studio,city,True,128,2025-06-17,peak,10820.0,10820.0,0,9,True,128,year4,6
LS010026,U140107,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG03,6,33.3,1BR,standard,True,68,2024-04-23,peak,10730.0,11290.0,6,8,True,74,year2_3,6
LS005350,U061135,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,5,23.7,studio,standard,True,44,2023-11-07,shoulder,10290.0,10290.0,0,3,True,44,year2_3,6
LS002447,U010470,1,Kave Town Space,ม.กรุงเทพ,200,30,AG01,2,25.4,studio,standard,True,14,2023-04-11,peak,9060.0,9540.0,4,3,True,18,year1,12
LS006064,U010599,1,Kave Town Space,ม.กรุงเทพ,200,30,AG02,7,27.7,1BR,pool,True,50,2023-12-19,peak,9950.0,11740.0,21,5,True,71,year2_3,12
LS028189,U100487,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG05,6,25.5,studio,standard,True,170,2026-04-07,peak,6560.0,7270.0,8,4,True,178,year2_3,12
LS025479,U160316,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG04,4,21.9,studio,pool,False,156,2025-12-30,peak,8210.0,9670.0,25,5,True,181,firstjob,12
LS022907,U031191,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,1,26.0,studio,city,True,148,2025-11-04,shoulder,11060.0,11060.0,0,3,True,148,year2_3,12
LS005571,U140210,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG06,4,23.1,studio,standard,True,46,2023-11-21,shoulder,9950.0,9950.0,0,3,True,46,year2_3,6
LS004853,U020258,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG06,5,20.9,studio,standard,True,41,2023-10-17,shoulder,10440.0,10440.0,1,5,True,42,year1,12
LS019553,U010867,1,Kave Town Space,ม.กรุงเทพ,200,30,AG05,6,32.1,1BR,standard,True,124,2025-05-20,peak,13850.0,13850.0,1,6,True,125,year1,6
LS019297,U100415,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG04,7,30.5,1BR,standard,True,122,2025-05-06,peak,9130.0,10120.0,9,5,True,131,year1,12
LS026637,U020187,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,8,21.5,studio,standard,True,162,2026-02-10,off,9400.0,10320.0,9,5,True,171,firstjob,12
LS007394,U100344,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG04,1,32.7,1BR,city,True,52,2024-01-02,off,8590.0,10130.0,14,3,True,66,year2_3,12
LS025286,U160123,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG01,1,29.3,1BR,standard,True,156,2025-12-30,peak,10000.0,11790.0,23,3,True,179,year1,12
LS010759,U020953,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,4,30.4,1BR,standard,True,75,2024-06-11,peak,15070.0,15070.0,1,5,True,76,year2_3,12
LS026265,U071161,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG03,7,34.0,1BR,city,True,157,2026-01-06,normal,12930.0,12930.0,1,4,True,158,year1,6
LS023074,U140584,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG05,8,35.4,1BR,pool,True,148,2025-11-04,peak,11170.0,13170.0,28,7,True,176,year1,12
LS025696,U180017,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG03,4,34.2,1BR,pool,True,156,2025-12-30,normal,13850.0,14530.0,4,3,True,160,year1,12
LS007865,U130215,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG06,2,23.0,studio,standard,True,52,2024-01-02,off,8090.0,8970.0,11,3,True,63,year1,6
LS028308,U020120,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,7,36.0,1BR Plus,standard,True,171,2026-04-14,peak,13490.0,14160.0,4,3,True,175,year2_3,6
LS016251,U120236,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG03,4,33.4,1BR,standard,True,104,2024-12-31,peak,10170.0,11990.0,18,3,True,122,firstjob,12
LS001210,U060084,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,8,25.0,studio,standard,True,0,2023-01-03,off,9780.0,10300.0,7,5,True,7,year2_3,12
LS029349,U060565,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,1,31.5,1BR,standard,True,174,2026-05-05,peak,13460.0,13460.0,0,3,True,174,year1,6
LS018343,U050314,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,1,34.6,1BR,standard,True,118,2025-04-08,peak,11920.0,12500.0,4,4,True,122,year2_3,12
LS022379,U050663,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,3,22.4,studio,standard,True,146,2025-10-21,shoulder,11960.0,11960.0,2,5,True,148,year2_3,12
LS022935-B,U040960,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,4,31.2,1BR,standard,True,148,2025-11-04,shoulder,12890.0,12940.0,0,5,True,148,firstjob,6
LS023645,U040465,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,5,26.0,studio,pool,True,152,2025-12-02,normal,9780.0,9780.0,0,4,True,152,firstjob,12
LS024378,U080095,8,Kave Carnival,ม.รังสิต,400,40,AG03,6,20.7,studio,city,True,156,2025-12-30,normal,11310.0,11310.0,2,3,True,158,firstjob,6
LS013357,U100198,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG02,1,33.1,1BR,standard,True,97,2024-11-12,normal,8500.0,9870.0,38,12,True,135,firstjob,6
LS027146,U030533,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,4,21.1,studio,city,True,166,2026-03-10,off,9580.0,9580.0,0,3,True,166,year4,12
LS023693,U070882,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG04,3,22.7,studio,standard,False,152,2025-12-02,normal,9760.0,9760.0,0,4,True,152,year1,12
LS014443,U070108,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG06,7,25.3,studio,pool,True,104,2024-12-31,peak,9190.0,10830.0,18,3,True,122,year4,12
LS023735,U120439,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG03,2,23.3,studio,pool,False,152,2025-12-02,off,8920.0,10520.0,14,13,True,166,year4,12
LS012896,U030350,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,6,33.2,1BR,standard,True,95,2024-10-29,shoulder,13470.0,13470.0,0,4,True,95,year2_3,12
LS013876,U100062,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG06,6,25.7,studio,city,True,100,2024-12-03,peak,7570.0,8780.0,23,3,True,123,year4,6
LS002227,U060823,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,3,21.6,studio,city,True,10,2023-03-14,peak,8990.0,9960.0,8,5,True,18,firstjob,12
LS000629,U030689,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,4,22.4,studio,standard,True,0,2023-01-03,normal,10130.0,10130.0,1,3,True,1,year1,12
LS022615,U040086,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG06,7,43.1,1BR Plus,city,True,147,2025-10-28,shoulder,16270.0,16270.0,2,4,True,149,year1,6
LS005784,U040301,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG01,6,21.5,studio,standard,False,48,2023-12-05,normal,10630.0,11140.0,4,5,True,52,year1,12
LS007183,U100133,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG03,8,24.4,studio,standard,False,52,2024-01-02,peak,6670.0,7860.0,23,3,True,75,year2_3,12
LS014187,U040975,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,1,45.0,1BR Plus,city,False,103,2024-12-24,peak,11950.0,14080.0,20,7,True,123,year1,12
LS005616,U030890,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,1,28.7,1BR,standard,True,47,2023-11-28,shoulder,13120.0,13120.0,0,3,True,47,year2_3,6
LS028166,U090165,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG04,8,23.5,studio,standard,True,170,2026-04-07,peak,8290.0,8730.0,4,3,True,174,year1,6
LS008261,U150365,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG05,4,22.8,studio,pool,True,52,2024-01-02,normal,9830.0,9830.0,0,3,True,52,year1,6
LS002486,U040383,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,4,32.6,1BR,standard,True,14,2023-04-11,peak,9730.0,10240.0,4,4,True,18,year2_3,12
LS003579,U060659,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,2,25.2,studio,standard,False,27,2023-07-11,peak,12320.0,12320.0,1,13,True,28,year2_3,6
LS000881,U040394,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG06,2,26.7,studio,standard,True,0,2023-01-03,normal,10090.0,10090.0,0,3,True,0,year1,12
LS005607,U030016,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,6,23.2,studio,pool,False,47,2023-11-28,peak,9690.0,11420.0,27,21,True,74,year1,12
LS009509,U010113,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,2,32.0,1BR,standard,False,66,2024-04-09,off,11100.0,11100.0,3,3,True,69,year4,12
LS000666,U030846,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,6,29.0,1BR,standard,True,0,2023-01-03,normal,11440.0,11440.0,2,3,True,2,year4,6
LS007060,U100010,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG06,7,35.4,1BR,standard,True,52,2024-01-02,peak,8290.0,9620.0,18,3,True,70,year4,12
LS006551,U090015,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG02,5,26.4,studio,standard,True,52,2024-01-02,peak,8630.0,10030.0,18,3,True,70,year2_3,12
LS008514,U030876,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,4,33.7,1BR,city,True,53,2024-01-09,normal,13240.0,13240.0,1,3,True,54,year1,6
LS024016,U110227,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG06,4,25.6,studio,standard,True,154,2025-12-16,peak,7970.0,9400.0,21,4,True,175,year1,12
LS003163,U140144,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG05,5,33.2,1BR,standard,True,23,2023-06-13,peak,13770.0,13770.0,1,3,True,24,year1,6
LS027451,U140328,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG03,1,22.8,studio,city,True,167,2026-03-17,off,10170.0,10170.0,3,3,True,170,year1,12
LS023233-B,U120531,12,Kave Coco Bangsaen,ม.บูรพา,500,50,AG05,8,23.7,studio,standard,True,149,2025-11-11,shoulder,11280.0,11150.0,0,5,True,149,year1,6
LS020658,U090362,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG03,8,26.1,studio,standard,True,133,2025-07-22,peak,10370.0,10370.0,1,3,True,134,year4,12
LS008505,U030021,3,Kave Town Island,ม.กรุงเทพ,300,45,AG06,8,24.6,studio,standard,True,53,2024-01-09,normal,9660.0,9660.0,0,3,True,53,year2_3,12
LS023964,U050019,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,6,23.7,studio,city,True,154,2025-12-16,normal,10350.0,10350.0,3,5,True,157,year2_3,12
LS025294,U160131,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG04,6,30.3,1BR,standard,True,156,2025-12-30,peak,10450.0,12170.0,21,4,True,177,year4,6
LS003217,U031644,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,4,26.0,studio,standard,False,24,2023-06-20,peak,12620.0,12620.0,0,11,True,24,year4,12
LS024425,U080142,8,Kave Carnival,ม.รังสิต,400,40,AG05,4,34.9,1BR,standard,False,156,2025-12-30,peak,10590.0,12480.0,24,12,True,180,year1,6
LS012403,U010549,1,Kave Town Space,ม.กรุงเทพ,200,30,AG06,6,26.1,studio,city,True,92,2024-10-08,shoulder,10720.0,10720.0,2,6,True,94,year2_3,12
LS015892,U110122,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG01,8,34.9,1BR,city,True,104,2024-12-31,peak,10260.0,12110.0,19,3,True,123,firstjob,12
LS013894,U150153,15,Kave Genesis Nakhon Pathom,ม.ศิลปากร,400,30,AG04,6,26.5,studio,standard,True,100,2024-12-03,peak,7440.0,8770.0,22,6,True,122,firstjob,12
LS027994,U040939,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG04,3,44.9,1BR Plus,pool,True,170,2026-04-07,off,13720.0,13720.0,0,3,True,170,year4,6
LS021815,U040839,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,2,25.4,studio,city,True,143,2025-09-30,shoulder,10190.0,10190.0,0,3,True,143,year4,12
LS018659,U100335,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG03,7,32.2,1BR,standard,True,119,2025-04-15,peak,9700.0,9700.0,3,3,True,122,year1,12
LS003235,U050058,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG05,7,24.5,studio,standard,False,24,2023-06-20,peak,11550.0,11550.0,0,4,True,24,firstjob,12
LS029132,U090031,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG04,4,24.2,studio,standard,True,173,2026-04-28,peak,8590.0,8590.0,1,3,True,174,year2_3,12
LS012999,U130060,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG04,4,25.2,studio,city,True,95,2024-10-29,shoulder,10960.0,10960.0,0,3,True,95,year1,6
LS012440,U030885,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,3,28.0,1BR,pool,True,92,2024-10-08,shoulder,14500.0,14500.0,0,4,True,92,year2_3,12
LS024006,U090345,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG03,3,22.4,studio,pool,False,154,2025-12-16,normal,11170.0,11710.0,5,4,True,159,firstjob,12
LS022340,U031520,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,8,25.4,studio,standard,True,146,2025-10-21,shoulder,10870.0,10870.0,0,3,True,146,year4,12
LS026221,U030684,3,Kave Town Island,ม.กรุงเทพ,300,45,AG03,5,25.3,studio,standard,True,157,2026-01-06,normal,9770.0,9770.0,0,4,True,157,year1,12
LS028835,U070589,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG02,2,23.4,studio,standard,True,172,2026-04-21,off,9420.0,9420.0,1,4,True,173,year2_3,6
LS020440,U010277,1,Kave Town Space,ม.กรุงเทพ,200,30,AG04,5,34.8,1BR,standard,True,131,2025-07-08,normal,12170.0,13480.0,10,40,True,141,year1,12
LS020061,U140556,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG03,6,25.1,studio,pool,True,127,2025-06-10,peak,12530.0,12530.0,0,5,True,127,year2_3,6
LS001251,U060347,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG04,5,27.7,1BR,standard,True,0,2023-01-03,normal,12860.0,12860.0,2,3,True,2,year2_3,6
LS026605,U071273,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,3,44.4,1BR Plus,pool,True,161,2026-02-03,peak,14400.0,15960.0,13,8,True,174,year2_3,12
LS007170-B,U100120,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG01,5,21.0,studio,standard,True,52,2024-01-02,peak,6100.0,7030.0,30,5,True,82,year1,12
LS025528,U160365,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG03,6,24.0,studio,standard,True,156,2025-12-30,normal,9770.0,9770.0,0,3,True,156,year4,12
LS022401,U060462,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG03,7,23.0,studio,standard,True,146,2025-10-21,shoulder,11330.0,11330.0,0,3,True,146,firstjob,12
LS022235,U000202,0,Kave Condo,ม.กรุงเทพ,100,20,AG06,2,30.1,1BR,standard,True,146,2025-10-21,peak,10370.0,12220.0,29,15,True,175,year1,12
LS026819,U060915,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,4,33.1,1BR,city,True,163,2026-02-17,off,11140.0,11140.0,0,3,True,163,year4,12
LS025898,U180219,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG04,5,26.2,studio,standard,True,156,2025-12-30,peak,8550.0,10080.0,18,4,True,174,year2_3,12
LS027506,U030665,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,4,25.1,studio,standard,True,168,2026-03-24,off,10460.0,10460.0,0,3,True,168,year2_3,12
LS002877,U061134,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG01,8,36.7,1BR Plus,pool,False,19,2023-05-16,peak,18740.0,18740.0,3,15,True,22,year4,12
LS024940,U080657,8,Kave Carnival,ม.รังสิต,400,40,AG03,4,23.7,studio,city,False,156,2025-12-30,peak,8120.0,9580.0,20,5,True,176,year4,6
LS014293,U031125,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,6,22.1,studio,standard,False,104,2024-12-31,normal,10790.0,10790.0,1,5,True,105,year2_3,6
LS013363,U100550,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG01,5,24.4,studio,standard,False,97,2024-11-12,shoulder,7970.0,9240.0,85,25,False,,,
LS012280,U010525,1,Kave Town Space,ม.กรุงเทพ,200,30,AG04,5,34.7,1BR,standard,False,91,2024-10-01,normal,10400.0,12110.0,17,17,True,108,firstjob,12
LS025426,U160263,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG02,4,25.0,studio,standard,True,156,2025-12-30,off,8080.0,9370.0,17,4,True,173,year2_3,6
LS009242,U020352,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG01,3,25.2,studio,standard,True,63,2024-03-19,peak,9140.0,10040.0,9,4,True,72,year1,12
LS028195,U110195,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG01,7,27.7,1BR,city,True,170,2026-04-07,peak,10190.0,11290.0,8,5,True,178,year1,6
LS011123,U020370,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,2,23.9,studio,standard,True,78,2024-07-02,peak,11060.0,11060.0,0,5,True,78,year4,12
LS003624,U020940,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,3,21.3,studio,pool,True,28,2023-07-18,peak,10810.0,10810.0,1,9,True,29,year2_3,6
LS027940,U031246,3,Kave Town Island,ม.กรุงเทพ,300,45,AG02,1,28.3,1BR,standard,False,170,2026-04-07,peak,10710.0,11270.0,4,5,True,174,year1,12
LS000894,U040424,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG03,8,27.5,1BR,standard,True,0,2023-01-03,peak,11520.0,13430.0,18,6,True,18,year2_3,12
LS025457,U160294,16,KAVE Luminous Bangmod,มจธ.บางมด,600,23,AG04,5,28.8,1BR,standard,True,156,2025-12-30,peak,10170.0,11830.0,24,5,True,180,firstjob,6
LS026786,U031179,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,6,23.2,studio,standard,True,163,2026-02-17,off,9200.0,9200.0,1,3,True,164,year2_3,12
LS015958-B,U110188,11,Kave Uni.Verse Bangsaen,ม.บูรพา,200,26,AG05,2,22.3,studio,city,True,104,2024-12-31,peak,9190.0,10780.0,20,5,True,124,year1,12
LS000355,U020215,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,3,43.7,1BR Plus,standard,True,0,2023-01-03,off,13230.0,14570.0,8,3,True,8,year1,6
LS007871-B,U130221,13,Kave Pop Salaya,ม.มหิดล,1000,26,AG06,7,23.4,studio,standard,True,52,2024-01-02,peak,7530.0,9060.0,21,3,True,73,year2_3,6
LS030227,U000114,0,Kave Condo,ม.กรุงเทพ,100,20,AG01,4,25.0,studio,standard,True,180,2026-06-16,peak,11880.0,11880.0,2,1,False,,,
LS007426,U100376,10,Kave Seed Kaset,ม.เกษตรศาสตร์,4600,25,AG03,1,33.1,1BR,pool,True,52,2024-01-02,peak,9710.0,11300.0,18,3,True,70,year4,12
LS026929,U050695,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG02,5,24.4,studio,standard,True,164,2026-02-24,off,9060.0,9060.0,3,4,True,167,year4,12
LS017440,U031037,3,Kave Town Island,ม.กรุงเทพ,300,45,AG05,3,35.2,1BR,city,True,111,2025-02-18,off,12200.0,12840.0,4,3,True,115,year1,6
LS022577,U030319,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,3,24.1,studio,standard,True,147,2025-10-28,shoulder,11270.0,11270.0,0,3,True,147,year2_3,6
LS012338,U040370,4,Kave Town Colony,ม.กรุงเทพ,300,40,AG02,1,34.7,1BR,pool,False,91,2024-10-01,shoulder,13210.0,13210.0,3,9,True,94,year1,6
LS008663,U030837,3,Kave Town Island,ม.กรุงเทพ,300,45,AG04,7,34.7,1BR,standard,True,55,2024-01-23,normal,11480.0,11480.0,0,3,True,55,year2_3,6
LS006646,U090110,9,Kave Embryo,ม.ราชมงคลธัญบุรี,250,30,AG05,6,25.3,studio,standard,True,52,2024-01-02,normal,9130.0,9610.0,4,3,True,56,firstjob,12
LS024817,U080534,8,Kave Carnival,ม.รังสิต,400,40,AG05,1,35.0,1BR,standard,False,156,2025-12-30,peak,11060.0,12880.0,21,4,True,177,year4,6
LS018858,U061212,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG06,7,34.4,1BR,standard,True,120,2025-04-22,peak,12940.0,12940.0,3,5,True,123,year2_3,6
LS001482,U140411,14,Kave Mutant Salaya,ม.มหิดล,750,30,AG06,3,30.7,1BR,pool,False,0,2023-01-03,peak,10330.0,12180.0,21,11,True,21,year2_3,6
LS000333,U020112,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG03,2,24.2,studio,standard,True,0,2023-01-03,normal,9130.0,9610.0,4,4,True,4,year4,6
LS014720,U070385,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG01,5,25.9,studio,standard,True,104,2024-12-31,normal,10230.0,10230.0,0,3,True,104,year2_3,12
LS005336,U060331,6,Kave Ava,ม.ธรรมศาสตร์,50,30,AG02,4,28.0,1BR,standard,True,44,2023-11-07,shoulder,14230.0,14230.0,0,3,True,44,year1,6
LS029645,U010687,1,Kave Town Space,ม.กรุงเทพ,200,30,AG01,8,24.3,studio,standard,True,176,2026-05-19,peak,10330.0,10330.0,0,3,True,176,year2_3,6
LS030141,U031732,3,Kave Town Island,ม.กรุงเทพ,300,45,AG01,5,23.3,studio,standard,False,179,2026-06-09,peak,11730.0,11730.0,3,42,False,,,
LS012535,U020261,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG05,1,32.2,1BR,standard,False,93,2024-10-15,normal,11230.0,12440.0,9,6,True,102,year1,6
LS020642,U050862,5,Kave TU,ม.ธรรมศาสตร์,50,25,AG03,2,23.3,studio,standard,True,133,2025-07-22,normal,11950.0,12580.0,5,24,True,138,year4,12
LS020757,U010897,1,Kave Town Space,ม.กรุงเทพ,200,30,AG02,3,27.0,studio,city,True,135,2025-08-05,normal,9660.0,10170.0,6,9,True,141,year2_3,12
LS001536,U020854,2,Kave Town Shift,ม.กรุงเทพ,200,30,AG04,7,20.8,studio,standard,True,1,2023-01-10,normal,9540.0,9540.0,3,3,True,4,year1,12
LS000191,U010445,1,Kave Town Space,ม.กรุงเทพ,200,30,AG02,1,21.7,studio,city,True,0,2023-01-03,normal,9810.0,9810.0,0,3,True,0,year2_3,12
LS025831,U180152,18,Kave Playground,ร.ร.บดินทรเดชา,150,60,AG06,1,25.0,studio,pool,True,156,2025-12-30,peak,9350.0,11020.0,20,3,True,176,year1,12
LS022449,U071116,7,Kave Wonderland,ม.ธรรมศาสตร์,250,45,AG04,5,33.5,1BR,standard,True,146,2025-10-21,shoulder,13120.0,13120.0,0,4,True,146,year1,12
