lease_id,unit_id,project_id,tenant_segment,week_start,date_start,week_end,lease_months,rent,is_renewal
L029645,U040370,4,year1,123,2025-05-13,171,12,10750.0,False
L029646,U040298,4,year4,123,2025-05-13,147,6,12030.0,False
L029647,U040778,4,year1,123,2025-05-13,147,6,9400.0,False
L029648,U040964,4,year1,123,2025-05-13,147,6,11390.0,False
L029649,U040759,4,year1,123,2025-05-13,171,12,8730.0,False
L029650,U040070,4,year2_3,123,2025-05-13,171,12,9780.0,False
L029651,U040794,4,year2_3,123,2025-05-13,147,6,8860.0,False
L029652,U040035,4,year2_3,123,2025-05-13,171,12,11120.0,False
L029653,U040433,4,year2_3,123,2025-05-13,147,6,9540.0,False
L029654,U040908,4,firstjob,123,2025-05-13,171,12,9760.0,False
L029655,U040171,4,year4,123,2025-05-13,171,12,13400.0,False
L029656,U040547,4,year2_3,123,2025-05-13,171,12,9640.0,False
L029657,U040841,4,year1,123,2025-05-13,171,12,11600.0,False
L029658,U040981,4,year4,123,2025-05-13,171,12,9060.0,False
L029659,U041082,4,year2_3,123,2025-05-13,171,12,10040.0,False
L029660,U040494,4,year2_3,123,2025-05-13,147,6,13840.0,False
L029661,U041060,4,year2_3,123,2025-05-13,147,6,11500.0,False
L029662,U040773,4,year2_3,123,2025-05-13,171,12,12490.0,False
L029663,U040940,4,year2_3,123,2025-05-13,147,6,13500.0,False
L029664,U040176,4,year4,123,2025-05-13,147,6,9500.0,False
L029665,U040975,4,year1,123,2025-05-13,171,12,11950.0,False
L029666,U040667,4,year2_3,123,2025-05-13,147,6,10980.0,False
L029667,U040289,4,year1,123,2025-05-13,147,6,10960.0,False
L029668,U040649,4,year4,123,2025-05-13,171,12,8730.0,False
L029669,U040315,4,year4,123,2025-05-13,171,12,13670.0,False
L029670,U040652,4,firstjob,123,2025-05-13,147,6,8990.0,False
L029671,U040810,4,firstjob,123,2025-05-13,171,12,8910.0,False
L029672,U040190,4,firstjob,123,2025-05-13,171,12,9260.0,False
L029673,U040173,4,year2_3,123,2025-05-13,171,12,8530.0,False
L029674,U040086,4,year1,123,2025-05-13,147,6,13550.0,False
L029675,U040436,4,year2_3,123,2025-05-13,171,12,7880.0,False
L029676,U040069,4,year1,123,2025-05-13,171,12,9250.0,False
L029677,U040025,4,year1,123,2025-05-13,171,12,16820.0,False
L029678,U040995,4,year1,123,2025-05-13,171,12,9010.0,False
L029679,U041042,4,year4,123,2025-05-13,147,6,12050.0,False
L029680,U040957,4,year2_3,123,2025-05-13,147,6,11290.0,False
L029681,U040183,4,year2_3,123,2025-05-13,171,12,9260.0,False
L029682,U040572,4,year1,123,2025-05-13,147,6,11690.0,False
L029683,U040479,4,year2_3,123,2025-05-13,171,12,12430.0,False
L029684,U040366,4,firstjob,123,2025-05-13,171,12,8430.0,False
L029685,U040673,4,year2_3,123,2025-05-13,147,6,9930.0,False
L029686,U040755,4,firstjob,123,2025-05-13,171,12,15130.0,False
L029687,U040100,4,year2_3,123,2025-05-13,171,12,10580.0,False
L029688,U040886,4,year1,123,2025-05-13,171,12,9240.0,False
L029689,U040822,4,year4,123,2025-05-13,171,12,11540.0,False
L029690,U040038,4,year4,123,2025-05-13,147,6,11300.0,False
L029691,U040413,4,year2_3,123,2025-05-13,147,6,13070.0,False
L029692,U040525,4,firstjob,123,2025-05-13,171,12,14660.0,False
L029693,U050635,5,year2_3,123,2025-05-13,171,12,11720.0,False
L029694,U050037,5,year2_3,123,2025-05-13,171,12,9500.0,False
L029695,U050921,5,year4,123,2025-05-13,171,12,9250.0,False
L029696,U050253,5,year1,123,2025-05-13,171,12,11800.0,False
L029697,U050204,5,year2_3,123,2025-05-13,171,12,12980.0,False
L029698,U050154,5,year1,123,2025-05-13,171,12,13550.0,False
L029699,U050787,5,year1,123,2025-05-13,147,6,11300.0,False
L029700,U050560,5,year1,123,2025-05-13,171,12,11810.0,False
L029701,U050709,5,year2_3,123,2025-05-13,171,12,8090.0,False
L029702,U050302,5,year2_3,123,2025-05-13,171,12,11620.0,False
L029703,U050387,5,firstjob,123,2025-05-13,171,12,11510.0,False
L029704,U050728,5,year4,123,2025-05-13,171,12,9180.0,False
L029705,U050708,5,year2_3,123,2025-05-13,171,12,16280.0,False
L029706,U050216,5,year4,123,2025-05-13,171,12,11890.0,False
L029707,U050317,5,year4,123,2025-05-13,171,12,11770.0,False
L029708,U050400,5,year1,123,2025-05-13,171,12,8770.0,False
L029709,U050854,5,year1,123,2025-05-13,147,6,9200.0,False
L029710,U050138,5,year1,123,2025-05-13,171,12,12960.0,False
L029711,U050146,5,year1,123,2025-05-13,147,6,11930.0,False
L029712,U050574,5,year1,123,2025-05-13,147,6,12400.0,False
L029713,U050185,5,year1,123,2025-05-13,171,12,9810.0,False
L029714,U050449,5,firstjob,123,2025-05-13,147,6,11170.0,False
L029715,U050248,5,year4,123,2025-05-13,147,6,10140.0,False
L029716,U050416,5,year1,123,2025-05-13,147,6,12270.0,False
L029717,U050336,5,year4,123,2025-05-13,147,6,11230.0,False
L029718,U050613,5,year4,123,2025-05-13,147,6,9170.0,False
L029719,U050650,5,year1,123,2025-05-13,147,6,15000.0,False
L029720,U050648,5,year2_3,123,2025-05-13,171,12,10250.0,False
L029721,U050363,5,year1,123,2025-05-13,171,12,9700.0,False
L029722,U050174,5,firstjob,123,2025-05-13,171,12,8670.0,False
L029723,U050789,5,year2_3,123,2025-05-13,171,12,10550.0,False
L029724,U050137,5,firstjob,123,2025-05-13,171,12,9010.0,False
L029725,U050123,5,year4,123,2025-05-13,171,12,8640.0,False
L029726,U050437,5,year1,123,2025-05-13,147,6,11180.0,False
L029727,U050186,5,firstjob,123,2025-05-13,147,6,12540.0,False
L029728,U050817,5,year2_3,123,2025-05-13,171,12,8500.0,False
L029729,U050889,5,year1,123,2025-05-13,147,6,12010.0,False
L029730,U050195,5,year2_3,123,2025-05-13,147,6,8590.0,False
L029731,U050349,5,year1,123,2025-05-13,171,12,13980.0,False
L029732,U050792,5,year1,123,2025-05-13,147,6,10740.0,False
L029733,U050472,5,year4,123,2025-05-13,171,12,10090.0,False
L029734,U050625,5,year1,123,2025-05-13,147,6,11600.0,False
L029735,U050684,5,year2_3,123,2025-05-13,171,12,9810.0,False
L029736,U050988,5,firstjob,123,2025-05-13,147,6,13960.0,False
L029737,U050836,5,year4,123,2025-05-13,171,12,9450.0,False
L029738,U050891,5,year2_3,123,2025-05-13,171,12,12160.0,False
L029739,U050085,5,year2_3,123,2025-05-13,147,6,9910.0,False
L029740,U050672,5,year1,123,2025-05-13,171,12,12830.0,False
L029741,U050462,5,year1,123,2025-05-13,147,6,15140.0,False
L029742,U060173,6,year2_3,123,2025-05-13,171,12,10860.0,False
L029743,U060830,6,year1,123,2025-05-13,147,6,14750.0,False
L029744,U060328,6,year4,123,2025-05-13,171,12,11430.0,False
L029745,U060761,6,firstjob,123,2025-05-13,171,12,11450.0,False
L029746,U061201,6,year4,123,2025-05-13,147,6,9860.0,False
L029747,U060349,6,year2_3,123,2025-05-13,171,12,9050.0,False
L029748,U061152,6,year1,123,2025-05-13,171,12,14290.0,False
L029749,U061250,6,year1,123,2025-05-13,147,6,11850.0,False
L029750,U060929,6,year4,123,2025-05-13,171,12,11720.0,False
L029751,U060638,6,year2_3,123,2025-05-13,171,12,8210.0,False
L029752,U060454,6,year1,123,2025-05-13,147,6,11190.0,False
L029753,U060278,6,year1,123,2025-05-13,147,6,12610.0,False
L029754,U060508,6,year2_3,123,2025-05-13,171,12,11430.0,False
L029755,U061040,6,year4,123,2025-05-13,171,12,10480.0,False
L029756,U060277,6,year1,123,2025-05-13,171,12,10170.0,False
L029757,U060590,6,year4,123,2025-05-13,147,6,11180.0,False
L029758,U061245,6,year2_3,123,2025-05-13,171,12,10230.0,False
L029759,U060022,6,year1,123,2025-05-13,171,12,14640.0,False
L029760,U060000,6,year1,123,2025-05-13,147,6,11330.0,False
L029761,U060501,6,year1,123,2025-05-13,171,12,13890.0,False
L029762,U060072,6,year1,123,2025-05-13,171,12,9930.0,False
L029763,U060264,6,year2_3,123,2025-05-13,147,6,9590.0,False
L029764,U061248,6,year4,123,2025-05-13,147,6,13050.0,False
L029765,U060992,6,year2_3,123,2025-05-13,147,6,11510.0,False
L029766,U060039,6,year2_3,123,2025-05-13,171,12,14900.0,False
L029767,U061212,6,year2_3,123,2025-05-13,147,6,12090.0,False
L029768,U060714,6,year1,123,2025-05-13,171,12,11750.0,False
L029769,U060888,6,year1,123,2025-05-13,171,12,11190.0,False
L029770,U060535,6,year1,123,2025-05-13,171,12,7960.0,False
L029771,U060762,6,year2_3,123,2025-05-13,171,12,10640.0,False
L029772,U061049,6,year1,123,2025-05-13,147,6,11530.0,False
L029773,U060617,6,year1,123,2025-05-13,171,12,11240.0,False
L029774,U060018,6,year1,123,2025-05-13,147,6,15170.0,False
L029775,U060655,6,year2_3,123,2025-05-13,171,12,8840.0,False
L029776,U060960,6,firstjob,123,2025-05-13,171,12,12950.0,False
L029777,U060256,6,year4,123,2025-05-13,171,12,13110.0,False
L029778,U061202,6,firstjob,123,2025-05-13,171,12,10190.0,False
L029779,U061057,6,year2_3,123,2025-05-13,147,6,11590.0,False
L029780,U060607,6,year4,123,2025-05-13,171,12,10040.0,False
L029781,U060230,6,year1,123,2025-05-13,171,12,12900.0,False
L029782,U060107,6,firstjob,123,2025-05-13,147,6,11460.0,False
L029783,U060667,6,year2_3,123,2025-05-13,171,12,16020.0,False
L029784,U061170,6,year2_3,123,2025-05-13,171,12,8810.0,False
L029785,U060326,6,year2_3,123,2025-05-13,147,6,8790.0,False
L029786,U060844,6,year2_3,123,2025-05-13,147,6,13840.0,False
L029787,U060436,6,year2_3,123,2025-05-13,147,6,11430.0,False
L029788,U060567,6,year1,123,2025-05-13,171,12,9430.0,False
L029789,U060098,6,year1,123,2025-05-13,171,12,14340.0,False
L029790,U060998,6,year2_3,123,2025-05-13,147,6,14840.0,False
L029791,U060884,6,year2_3,123,2025-05-13,171,12,14240.0,False
L029792,U060318,6,year1,123,2025-05-13,147,6,10940.0,False
L029793,U060491,6,year1,123,2025-05-13,171,12,9170.0,False
L029794,U060820,6,year1,123,2025-05-13,147,6,10910.0,False
L029795,U060499,6,firstjob,123,2025-05-13,147,6,8260.0,False
L029796,U061080,6,year4,123,2025-05-13,147,6,14270.0,False
L029797,U060927,6,year2_3,123,2025-05-13,147,6,10890.0,False
L029798,U060936,6,year2_3,123,2025-05-13,171,12,11530.0,False
L029799,U071130,7,year2_3,123,2025-05-13,147,6,9100.0,False
L029800,U071217,7,firstjob,123,2025-05-13,147,6,8520.0,False
L029801,U071390,7,year1,123,2025-05-13,147,6,9220.0,False
L029802,U070786,7,year1,123,2025-05-13,171,12,10890.0,False
L029803,U071041,7,year4,123,2025-05-13,171,12,8420.0,False
L029804,U070495,7,year1,123,2025-05-13,171,12,10420.0,False
L029805,U070745,7,firstjob,123,2025-05-13,171,12,8760.0,False
L029806,U070834,7,year1,123,2025-05-13,171,12,9340.0,False
L029807,U071003,7,year2_3,123,2025-05-13,147,6,9250.0,False
L029808,U070906,7,year4,123,2025-05-13,147,6,10690.0,False
L029809,U071322,7,year1,123,2025-05-13,171,12,11770.0,False
L029810,U070764,7,firstjob,123,2025-05-13,171,12,9340.0,False
L029811,U070928,7,year2_3,123,2025-05-13,171,12,13360.0,False
L029812,U070744,7,year1,123,2025-05-13,171,12,12920.0,False
L029813,U071278,7,year2_3,123,2025-05-13,147,6,9570.0,False
L029814,U070539,7,year4,123,2025-05-13,147,6,9480.0,False
L029815,U070261,7,year2_3,123,2025-05-13,171,12,10110.0,False
L029816,U070306,7,year1,123,2025-05-13,171,12,9740.0,False
L029817,U071047,7,year1,123,2025-05-13,147,6,9600.0,False
L029818,U071325,7,year1,123,2025-05-13,171,12,10870.0,False
L029819,U071020,7,year4,123,2025-05-13,171,12,11930.0,False
L029820,U071117,7,year1,123,2025-05-13,171,12,10170.0,False
L029821,U071113,7,year4,123,2025-05-13,171,12,9330.0,False
L029822,U070064,7,year4,123,2025-05-13,171,12,8840.0,False
L029823,U070271,7,year4,123,2025-05-13,171,12,8870.0,False
L029824,U070741,7,year4,123,2025-05-13,147,6,8900.0,False
L029825,U070478,7,year1,123,2025-05-13,147,6,9040.0,False
L029826,U070158,7,firstjob,123,2025-05-13,171,12,8560.0,False
L029827,U070452,7,year2_3,123,2025-05-13,147,6,8910.0,False
L029828,U070411,7,year2_3,123,2025-05-13,171,12,13330.0,False
L029829,U070253,7,year2_3,123,2025-05-13,171,12,9460.0,False
L029830,U071418,7,year1,123,2025-05-13,171,12,8470.0,False
L029831,U070406,7,year4,123,2025-05-13,171,12,9900.0,False
L029832,U070480,7,year1,123,2025-05-13,171,12,8890.0,False
L029833,U070377,7,firstjob,123,2025-05-13,171,12,13610.0,False
L029834,U070396,7,year1,123,2025-05-13,171,12,9680.0,False
L029835,U070674,7,year1,123,2025-05-13,171,12,8120.0,False
L029836,U070121,7,year2_3,123,2025-05-13,147,6,10730.0,False
L029837,U070384,7,year1,123,2025-05-13,171,12,9020.0,False
L029838,U070208,7,year2_3,123,2025-05-13,171,12,8700.0,False
L029839,U071247,7,year2_3,123,2025-05-13,171,12,10680.0,False
L029840,U071279,7,year2_3,123,2025-05-13,147,6,8480.0,False
L029841,U070392,7,year1,123,2025-05-13,171,12,10860.0,False
L029842,U070976,7,year2_3,123,2025-05-13,147,6,14170.0,False
L029843,U070950,7,year2_3,123,2025-05-13,147,6,9470.0,False
L029844,U070752,7,year2_3,123,2025-05-13,171,12,11710.0,False
L029845,U070026,7,year1,123,2025-05-13,171,12,12340.0,False
L029846,U070512,7,year2_3,123,2025-05-13,147,6,13340.0,False
L029847,U071025,7,year4,123,2025-05-13,171,12,8680.0,False
L029848,U070971,7,year4,123,2025-05-13,147,6,9220.0,False
L029849,U070347,7,year1,123,2025-05-13,147,6,11610.0,False
L029850,U070904,7,year2_3,123,2025-05-13,147,6,8710.0,False
L029851,U070625,7,year2_3,123,2025-05-13,147,6,10850.0,False
L029852,U071007,7,year2_3,123,2025-05-13,171,12,8970.0,False
L029853,U071299,7,year4,123,2025-05-13,147,6,11470.0,False
L029854,U071389,7,year1,123,2025-05-13,147,6,14390.0,False
L029855,U070783,7,year4,123,2025-05-13,147,6,8850.0,False
L029856,U070437,7,year1,123,2025-05-13,171,12,8670.0,False
L029857,U071422,7,year4,123,2025-05-13,147,6,14030.0,False
L029858,U071104,7,year2_3,123,2025-05-13,171,12,8530.0,False
L029859,U070877,7,firstjob,123,2025-05-13,147,6,10850.0,False
L029860,U071198,7,year1,123,2025-05-13,171,12,10970.0,False
L029861,U070529,7,year2_3,123,2025-05-13,147,6,8850.0,False
L029862,U070860,7,firstjob,123,2025-05-13,171,12,13010.0,False
L029863,U070487,7,year1,123,2025-05-13,171,12,9160.0,False
L029864,U070959,7,year1,123,2025-05-13,171,12,9160.0,False
L029865,U071421,7,firstjob,123,2025-05-13,147,6,12260.0,False
L029866,U071249,7,year2_3,123,2025-05-13,147,6,13990.0,False
L029867,U070914,7,year1,123,2025-05-13,171,12,9470.0,False
L029868,U070085,7,firstjob,123,2025-05-13,171,12,11210.0,False
L029869,U070001,7,year4,123,2025-05-13,147,6,12020.0,False
L029870,U070237,7,year1,123,2025-05-13,171,12,11880.0,False
L029871,U071022,7,year2_3,123,2025-05-13,147,6,11060.0,False
L029872,U070112,7,year1,123,2025-05-13,171,12,9520.0,False
L029873,U070367,7,year1,123,2025-05-13,171,12,10210.0,False
L029874,U071251,7,year2_3,123,2025-05-13,147,6,9130.0,False
L029875,U070619,7,year1,123,2025-05-13,147,6,10210.0,False
L029876,U071235,7,year2_3,123,2025-05-13,147,6,11840.0,False
L029877,U070995,7,year4,123,2025-05-13,171,12,11170.0,False
L029878,U070413,7,year2_3,123,2025-05-13,171,12,8810.0,False
L029879,U071148,7,year1,123,2025-05-13,147,6,8670.0,False
L029880,U070527,7,firstjob,123,2025-05-13,171,12,10320.0,False
L029881,U071189,7,year2_3,123,2025-05-13,171,12,8740.0,False
L029882,U070373,7,year2_3,123,2025-05-13,147,6,13160.0,False
L029883,U071004,7,year4,123,2025-05-13,171,12,11340.0,False
L029884,U070003,7,year4,123,2025-05-13,147,6,8900.0,False
L029885,U070762,7,firstjob,123,2025-05-13,171,12,10580.0,False
L029886,U071048,7,year2_3,123,2025-05-13,171,12,9090.0,False
L029887,U070826,7,year4,123,2025-05-13,171,12,12920.0,False
L029888,U071053,7,year2_3,123,2025-05-13,171,12,9590.0,False
L029889,U070412,7,year1,123,2025-05-13,147,6,11420.0,False
L029890,U070466,7,year1,123,2025-05-13,147,6,9250.0,False
L029891,U070909,7,firstjob,123,2025-05-13,171,12,10790.0,False
L029892,U070097,7,year2_3,123,2025-05-13,147,6,14670.0,False
L029893,U070036,7,year1,123,2025-05-13,147,6,12490.0,False
L029894,U070758,7,year1,123,2025-05-13,171,12,11210.0,False
L029895,U070075,7,firstjob,123,2025-05-13,147,6,9520.0,False
L029896,U070176,7,year1,123,2025-05-13,171,12,10760.0,False
L029897,U070866,7,year2_3,123,2025-05-13,147,6,8530.0,False
L029898,U070278,7,year1,123,2025-05-13,147,6,10450.0,False
L029899,U070888,7,year1,123,2025-05-13,147,6,11630.0,False
L029900,U070855,7,year4,123,2025-05-13,147,6,8430.0,False
L029901,U070580,7,firstjob,123,2025-05-13,147,6,11930.0,False
L029902,U070977,7,year1,123,2025-05-13,171,12,8530.0,False
L029903,U070853,7,year2_3,123,2025-05-13,171,12,9010.0,False
L029904,U071207,7,year2_3,123,2025-05-13,171,12,8910.0,False
L029905,U071264,7,year4,123,2025-05-13,171,12,13560.0,False
L029906,U071233,7,year2_3,123,2025-05-13,171,12,10210.0,False
L029907,U070200,7,year1,123,2025-05-13,171,12,14610.0,False
L029908,U071226,7,year4,123,2025-05-13,171,12,9550.0,False
L029909,U071005,7,year2_3,123,2025-05-13,171,12,9500.0,False
L029910,U070858,7,year1,123,2025-05-13,147,6,9420.0,False
L029911,U070334,7,firstjob,123,2025-05-13,147,6,12380.0,False
L029912,U070908,7,year4,123,2025-05-13,171,12,9700.0,False
L029913,U070274,7,year2_3,123,2025-05-13,147,6,9510.0,False
L029914,U071208,7,year2_3,123,2025-05-13,171,12,9270.0,False
L029915,U070353,7,firstjob,123,2025-05-13,171,12,10560.0,False
L029916,U070244,7,year1,123,2025-05-13,171,12,10280.0,False
L029917,U070967,7,year4,123,2025-05-13,147,6,9190.0,False
L029918,U070565,7,year1,123,2025-05-13,171,12,9760.0,False
L029919,U071410,7,year2_3,123,2025-05-13,171,12,11670.0,False
L029920,U071128,7,year1,123,2025-05-13,147,6,11730.0,False
L029921,U070797,7,year1,123,2025-05-13,147,6,8230.0,False
L029922,U070379,7,firstjob,123,2025-05-13,171,12,10130.0,False
L029923,U070988,7,year2_3,123,2025-05-13,171,12,12630.0,False
L029924,U070501,7,year2_3,123,2025-05-13,147,6,8540.0,False
L029925,U071239,7,year2_3,123,2025-05-13,147,6,13330.0,False
L029926,U071050,7,year4,123,2025-05-13,171,12,10800.0,False
L029927,U071037,7,year2_3,123,2025-05-13,171,12,8790.0,False
L029928,U071270,7,year1,123,2025-05-13,171,12,9340.0,False
L029929,U071332,7,year4,123,2025-05-13,171,12,9260.0,False
L029930,U070309,7,year4,123,2025-05-13,171,12,9130.0,False
L029931,U070768,7,year1,123,2025-05-13,171,12,12800.0,False
L029932,U070681,7,year1,123,2025-05-13,147,6,12070.0,False
L029933,U071419,7,year4,123,2025-05-13,171,12,8570.0,False
L029934,U070948,7,year2_3,123,2025-05-13,171,12,10860.0,False
L029935,U071150,7,year1,123,2025-05-13,171,12,11220.0,False
L029936,U070093,7,firstjob,123,2025-05-13,171,12,8200.0,False
L029937,U071375,7,year1,123,2025-05-13,171,12,9190.0,False
L029938,U070899,7,year2_3,123,2025-05-13,147,6,9410.0,False
L029939,U071308,7,year1,123,2025-05-13,147,6,13160.0,False
L029940,U070159,7,year2_3,123,2025-05-13,171,12,9540.0,False
L029941,U070389,7,year1,123,2025-05-13,171,12,11060.0,False
L029942,U070933,7,year4,123,2025-05-13,171,12,10770.0,False
L029943,U071331,7,year1,123,2025-05-13,171,12,11700.0,False
L029944,U070751,7,year2_3,123,2025-05-13,147,6,12260.0,False
L029945,U070844,7,year1,123,2025-05-13,171,12,13460.0,False
L029946,U070279,7,year2_3,123,2025-05-13,171,12,9140.0,False
L029947,U070242,7,year2_3,123,2025-05-13,171,12,10460.0,False
L029948,U071373,7,year1,123,2025-05-13,147,6,13390.0,False
L029949,U070250,7,year1,123,2025-05-13,171,12,8890.0,False
L029950,U070346,7,year1,123,2025-05-13,171,12,11680.0,False
L029951,U071010,7,year1,123,2025-05-13,147,6,8460.0,False
L029952,U071348,7,year4,123,2025-05-13,171,12,9470.0,False
L029953,U071164,7,year1,123,2025-05-13,171,12,9290.0,False
L029954,U071341,7,firstjob,123,2025-05-13,171,12,13280.0,False
L029955,U070776,7,year4,123,2025-05-13,147,6,9100.0,False
L029956,U070399,7,year2_3,123,2025-05-13,147,6,11750.0,False
L029957,U070807,7,year2_3,123,2025-05-13,147,6,9200.0,False
L029958,U071125,7,firstjob,123,2025-05-13,147,6,9590.0,False
L029959,U070332,7,year2_3,123,2025-05-13,147,6,13860.0,False
L029960,U070597,7,year1,123,2025-05-13,147,6,8840.0,False
L029961,U070821,7,year2_3,123,2025-05-13,147,6,14910.0,False
L029962,U070052,7,firstjob,123,2025-05-13,147,6,9460.0,False
L029963,U071304,7,year2_3,123,2025-05-13,171,12,9910.0,False
L029964,U070560,7,year2_3,123,2025-05-13,171,12,9410.0,False
L029965,U071312,7,year1,123,2025-05-13,171,12,11930.0,False
L029966,U070836,7,year2_3,123,2025-05-13,147,6,9960.0,False
L029967,U071058,7,year2_3,123,2025-05-13,147,6,10180.0,False
L029968,U071364,7,year2_3,123,2025-05-13,147,6,8870.0,False
L029969,U071079,7,year2_3,123,2025-05-13,171,12,8840.0,False
L029970,U070960,7,year1,123,2025-05-13,171,12,13530.0,False
L029971,U071402,7,year1,123,2025-05-13,147,6,9380.0,False
L029972,U070645,7,year1,123,2025-05-13,171,12,8240.0,False
L029973,U070322,7,year2_3,123,2025-05-13,147,6,9610.0,False
L029974,U071277,7,firstjob,123,2025-05-13,171,12,8530.0,False
L029975,U070973,7,year1,123,2025-05-13,171,12,9700.0,False
L029976,U070030,7,year1,123,2025-05-13,171,12,8630.0,False
L029977,U070846,7,firstjob,123,2025-05-13,171,12,8740.0,False
L029978,U090161,9,year2_3,123,2025-05-13,171,12,11200.0,False
L029979,U090018,9,firstjob,123,2025-05-13,171,12,14740.0,False
L029980,U090333,9,year2_3,123,2025-05-13,147,6,9990.0,False
